timestamp,x,y
1779961594.041389,951,-234
1779961594.055756,889,-125
1779961594.074517,906,-384
1779961594.088804,913,-371
1779961594.107367,884,-382
1779961594.120794,866,-357
1779961594.13898,882,-346
1779961594.153082,891,-339
1779961594.17213,822,251
1779961594.187667,830,181
1779961594.202452,894,15
1779961594.22036,928,42
1779961594.236912,1020,-445
1779961594.253127,1004,-406
1779961594.27067,1020,-320
1779961594.287597,1011,-368
1779961594.302634,1052,-539
1779961594.321459,1044,-468
1779961594.336569,1044,-490
1779961594.352573,962,-620
1779961594.36875,918,-673
1779961594.38626,916,-673
1779961594.402427,911,-692
1779961594.420395,850,-655
1779961594.439597,829,-683
1779961594.454065,835,-660
1779961594.472828,835,-654
1779961594.488213,817,-664
1779961594.503757,820,-690
1779961594.5205,842,-665
1779961594.540085,828,-626
1779961594.553736,883,-580
1779961594.570892,895,-634
1779961594.5878,895,-680
1779961594.605138,927,-700
1779961594.619862,919,-703
1779961594.636805,902,-690
1779961594.653023,864,-668
1779961594.670207,885,-646
1779961594.690577,889,-639
1779961594.705377,897,-610
1779961594.723799,979,-525
1779961594.738154,992,-273
1779961594.757778,980,-211
1779961594.771251,1013,-300
1779961594.787526,990,-322
1779961594.805225,1010,-305
1779961594.819908,1011,-294
1779961594.837517,997,-261
1779961594.85405,1022,-244
1779961594.872356,970,-192
1779961594.887727,945,-42
1779961594.905457,952,152
1779961594.919913,1010,181
1779961594.938361,965,113
1779961594.952934,927,73
1779961594.97284,940,90
1779961594.987404,950,102
1779961595.005161,913,86
1779961595.019479,925,85
1779961595.035915,939,63
1779961595.053847,959,357
1779961595.070439,913,400
1779961595.086405,934,411
1779961595.102699,911,396
1779961595.116548,949,416
1779961595.135652,893,474
1779961595.151607,888,419
1779961595.167588,889,81
1779961595.183609,867,35
1779961595.200347,862,23
1779961595.215619,839,-4
1779961595.233249,791,-20
1779961595.248902,798,-24
1779961595.266189,760,-33
1779961595.280959,768,-57
1779961595.297573,765,-38
1779961595.313894,748,-43
1779961595.331859,694,-35
1779961595.345513,699,-52
1779961595.362705,701,-87
1779961595.378923,704,-102
1779961595.399721,680,-34
1779961595.412886,680,-48
1779961595.429783,644,-85
1779961595.446562,641,-99
1779961595.465334,616,-106
1779961595.480874,606,-109
1779961595.49604,613,-117
1779961595.513078,595,-124
1779961595.529821,622,-139
1779961595.545489,601,-147
1779961595.562691,599,-143
1779961595.578317,605,-135
1779961595.595214,602,-131
1779961595.612825,577,-132
1779961595.628298,574,-102
1779961595.646726,554,-98
1779961595.662364,546,-101
1779961595.678567,552,-85
1779961595.696533,573,-82
1779961595.710954,576,-73
1779961595.728754,567,-63
1779961595.74389,559,-51
1779961595.762626,572,-57
1779961595.77816,522,-70
1779961595.799586,526,-57
1779961595.813734,522,-59
1779961595.833641,514,-63
1779961595.84669,501,-71
1779961595.865428,505,-82
1779961595.879695,458,-97
1779961595.897709,469,-91
1779961595.912087,442,-107
1779961595.928672,434,-108
1779961595.944381,430,-110
1779961595.962623,450,-94
1779961595.97869,449,-86
1779961595.995159,418,-83
1779961596.010635,422,-81
1779961596.028042,419,-91
1779961596.043635,422,-82
1779961596.060417,470,-46
1779961596.077551,449,-48
1779961596.095261,449,-43
1779961596.110827,421,-45
1779961596.127859,423,-42
1779961596.143524,417,-43
1779961596.16198,375,-65
1779961596.178799,387,-80
1779961596.195408,398,-70
1779961596.212393,411,-60
1779961596.229983,395,-83
1779961596.247568,381,-93
1779961596.267794,374,-94
1779961596.2805,400,-92
1779961596.300689,382,-74
1779961596.316823,363,-52
1779961596.335536,388,-69
1779961596.349141,392,-69
1779961596.367974,387,-69
1779961596.385322,411,-87
1779961596.401695,416,-88
1779961596.418903,394,-85
1779961596.432983,386,-74
1779961596.450246,414,-71
1779961596.469634,429,-70
1779961596.483665,447,-70
1779961596.503205,427,-48
1779961596.517637,435,-25
1779961596.534463,421,-2
1779961596.549708,417,4
1779961596.566109,448,25
1779961596.580095,424,41
1779961596.598908,438,36
1779961596.612542,450,39
1779961596.628802,441,62
1779961596.646251,431,56
1779961596.661267,454,85
1779961596.67824,453,83
1779961596.696683,438,94
1779961596.711009,401,90
1779961596.732817,394,95
1779961596.746504,408,97
1779961596.76363,427,109
1779961596.778144,412,108
1779961596.795508,409,109
1779961596.811268,410,96
1779961596.829274,422,93
1779961596.845501,449,82
1779961596.862576,385,52
1779961596.87994,389,36
1779961596.896712,341,31
1779961596.912822,407,40
1779961596.936595,372,34
1779961596.950946,369,27
1779961596.968056,385,-1
1779961596.984042,400,0
1779961597.002102,392,-5
1779961597.015408,381,-8
1779961597.032117,366,-8
1779961597.047305,324,-17
1779961597.065453,335,-17
1779961597.081314,326,-20
1779961597.101327,284,-31
1779961597.118365,304,-30
1779961597.134218,291,-84
1779961597.154208,264,-124
1779961597.168967,291,-135
1779961597.186371,229,-168
1779961597.203677,240,-178
1779961597.221587,227,-186
1779961597.23854,174,-215
1779961597.255407,215,-222
1779961597.270043,235,-216
1779961597.288531,213,-227
1779961597.302626,226,-227
1779961597.320197,189,-228
1779961597.338754,206,-213
1779961597.353199,183,-212
1779961597.372426,176,-228
1779961597.387495,186,-235
1779961597.403494,168,-224
1779961597.419617,181,-216
1779961597.435914,129,-220
1779961597.451998,159,-220
1779961597.468673,151,-214
1779961597.484011,137,-217
1779961597.500557,171,-203
1779961597.515879,124,-221
1779961597.532468,119,-209
1779961597.551674,131,-204
1779961597.56641,138,-177
1779961597.584481,158,-160
1779961597.598768,184,-151
1779961597.6161,189,-151
1779961597.632763,190,-180
1779961597.650657,198,-192
1779961597.668257,195,-185
1779961597.685253,177,-193
1779961597.700684,205,-194
1779961597.719289,220,-158
1779961597.734121,235,-134
1779961597.75098,253,-105
1779961597.769902,197,-128
1779961597.784416,195,-121
1779961597.803734,213,-129
1779961597.818607,196,-125
1779961597.835714,249,-106
1779961597.852551,254,-131
1779961597.869962,296,-117
1779961597.884035,299,-125
1779961597.900745,294,-119
1779961597.918646,314,-96
1779961597.935153,324,-107
1779961597.952826,306,-95
1779961597.970899,294,-90
1779961597.98698,324,-81
1779961598.001357,380,-44
1779961598.023914,341,-60
1779961598.041042,368,-41
1779961598.058341,353,-43
1779961598.073537,383,-40
1779961598.089889,383,-39
1779961598.10704,353,-46
1779961598.120254,378,-41
1779961598.136889,346,-52
1779961598.155202,359,-32
1779961598.17039,346,-27
1779961598.188873,354,-26
1779961598.204594,340,-33
1779961598.220382,355,-36
1779961598.240448,366,-59
1779961598.254199,332,-61
1779961598.27116,364,-39
1779961598.288881,365,-31
1779961598.304196,357,-34
1779961598.320256,320,-42
1779961598.33743,353,-35
1779961598.35399,383,-31
1779961598.370048,415,-31
1779961598.388523,411,-45
1779961598.402901,391,-70
1779961598.420765,370,-78
1779961598.435471,382,-72
1779961598.454401,385,-64
1779961598.468959,357,-68
1779961598.486411,372,-85
1779961598.50319,359,-109
1779961598.522461,353,-98
1779961598.536222,342,-118
1779961598.552616,408,-100
1779961598.570259,378,-100
1779961598.586433,349,-112
1779961598.603203,359,-103
1779961598.61961,370,-95
1779961598.635468,370,-96
1779961598.649652,363,-113
1779961598.667058,356,-108
1779961598.684058,352,-105
1779961598.700559,339,-117
1779961598.716146,331,-116
1779961598.731723,340,-110
1779961598.747746,349,-110
1779961598.766071,354,-152
1779961598.781174,339,-146
1779961598.798579,322,-149
1779961598.817129,363,-134
1779961598.831175,387,-103
1779961598.846244,394,-86
1779961598.862845,368,-101
1779961598.884345,386,-82
1779961598.897221,394,-88
1779961598.91526,393,-101
1779961598.931596,394,-109
1779961598.949992,394,-98
1779961598.967184,416,-88
1779961598.983679,465,-92
1779961598.999701,465,-106
1779961599.015775,476,-102
1779961599.033944,484,-77
1779961599.048527,493,-61
1779961599.066827,487,-73
1779961599.08323,476,-70
1779961599.100811,514,-70
1779961599.115701,553,-71
1779961599.13182,600,-70
1779961599.147761,594,-70
1779961599.166345,608,-64
1779961599.182357,599,-72
1779961599.200513,627,-57
1779961599.215383,581,-72
1779961599.231093,599,-79
1779961599.248091,606,-78
1779961599.262723,596,-81
1779961599.280605,610,-75
1779961599.297411,586,-88
1779961599.315199,616,-82
1779961599.329901,605,-75
1779961599.347646,618,-80
1779961599.362887,605,-94
1779961599.383804,624,-81
1779961599.397962,615,-90
1779961599.416802,590,-105
1779961599.433114,594,-95
1779961599.44762,586,-108
1779961599.4656,625,-98
1779961599.480975,619,-100
1779961599.501135,620,-88
1779961599.513892,569,-109
1779961599.535176,559,-112
1779961599.54966,589,-103
1779961599.566418,570,-106
1779961599.582147,539,-107
1779961599.598332,560,-97
1779961599.613876,569,-77
1779961599.632916,555,-76
1779961599.649186,551,-80
1779961599.667704,556,-75
1779961599.684134,548,-79
1779961599.698025,558,-74
1779961599.716815,557,-74
1779961599.730055,547,-78
1779961599.750761,552,-71
1779961599.765435,536,-65
1779961599.782803,584,-57
1779961599.799129,606,-59
1779961599.817392,571,-77
1779961599.832646,589,-72
1779961599.84863,563,-92
1779961599.866711,573,-93
1779961599.880703,569,-98
1779961599.898582,588,-95
1779961599.912395,595,-100
1779961599.929579,575,-101
1779961599.947656,593,-98
1779961599.966623,581,-114
1779961599.980049,579,-102
1779961599.995755,575,-125
1779961600.012729,578,-129
1779961600.028076,620,-143
1779961600.043842,617,-153
1779961600.061622,613,-163
1779961600.077693,655,-183
1779961600.094213,644,-199
1779961600.111587,631,-221
1779961600.126792,699,-126
1779961600.142854,848,372
1779961600.341054,889,509
1779961600.357512,2069,1928
1779961600.372514,1669,1190
1779961600.393705,1300,-207
1779961600.407817,1060,-981
1779961600.426565,749,-650
1779961600.442547,885,-942
1779961600.46007,354,-904
1779961600.478856,11,-1305
1779961600.494457,8690,-2868
1779961600.511485,6739,-2651
1779961600.528358,5830,-2706
1779961600.543724,5794,-2523
1779961600.560574,5817,-3367
1779961600.578504,5857,-3326
1779961600.5937,5734,-3298
1779961600.613502,5808,-3256
1779961600.628876,5630,-3450
1779961600.645473,5903,-3205
1779961600.661708,5525,-3377
1779961600.678738,5714,-2736
1779961600.693825,5534,-2861
1779961600.710833,5621,-2944
1779961600.728403,5558,-3065
1779961600.743179,5458,-3156
1779961600.762131,5462,-3075
1779961600.777698,5424,-3124
1779961600.79356,5352,-3087
1779961600.808821,5196,-3035
1779961600.828784,5191,-3096
1779961600.842529,5028,-3154
1779961600.860708,5043,-3061
1779961600.875953,5051,-2766
1779961600.892932,5087,-2830
1779961600.910319,5134,-2843
1779961600.926772,5014,-2695
1779961600.943325,4988,-2752
1779961600.958607,4892,-1421
1779961600.975731,4969,-1484
1779961600.990139,4885,-1778
1779961601.007672,5000,-1685
1779961601.024157,4987,-1108
1779961601.041907,5033,-1921
1779961601.057065,4881,-2039
1779961601.074186,5130,-2469
1779961601.089856,5058,-2436
1779961601.106268,5068,-1435
1779961601.122039,5132,-1439
1779961601.136688,5159,-1373
1779961601.153886,5221,-1267
1779961601.170835,5206,-1149
1779961601.188799,5163,-1696
1779961601.205162,5096,-1688
1779961601.221894,5027,-1599
1779961601.239795,5055,-1594
1779961601.258146,4980,-1620
1779961601.274001,4978,-1643
1779961601.290766,5091,-1369
1779961601.306069,5291,-2466
1779961601.323085,5389,-2482
1779961601.338569,5563,-2944
1779961601.355587,5418,-2772
1779961601.369275,5465,-2689
1779961601.386018,5183,-2327
1779961601.402931,5089,-2325
1779961601.419121,5082,-2221
1779961601.436707,5112,-2652
1779961601.453644,5174,-2681
1779961601.468781,5140,-2649
1779961601.48663,5046,-2170
1779961601.50518,5321,-2480
1779961601.52155,5290,-2609
1779961601.538135,5346,-2142
1779961601.55367,5254,-1567
1779961601.57217,5309,-1753
1779961601.591751,5231,-2630
1779961601.606951,5164,-2705
1779961601.626115,5124,-2552
1779961601.640923,5177,-2460
1779961601.659769,5003,-2327
1779961601.673952,4940,-2251
1779961601.693443,5086,-2140
1779961601.708512,5124,-2081
1779961601.725621,5068,-1954
1779961601.740346,5075,-1969
1779961601.759524,5068,-1922
1779961601.7747,5049,-1978
1779961601.791393,5247,-1916
1779961601.808947,5321,-1899
1779961601.823748,5348,-1746
1779961601.841322,5358,-1547
1779961601.85782,5361,-1528
1779961601.873305,5439,-1475
1779961601.888415,5506,-1534
1779961601.908068,5492,-1397
1779961601.922401,5509,-1455
1779961601.939463,5514,-1492
1779961601.955119,5620,-1526
1779961601.970929,5600,-1554
1779961601.987625,5544,-1450
1779961602.003884,5499,-1449
1779961602.022462,5490,-1407
1779961602.038085,5503,-1415
1779961602.05852,5505,-1388
1779961602.072395,5498,-1377
1779961602.088526,5541,-1341
1779961602.105574,5447,-1357
1779961602.126813,5477,-1327
1779961602.14165,5464,-1206
1779961602.158891,5650,-1317
1779961602.180236,5767,-1371
1779961602.327496,6060,-1094
1779961602.347759,6560,-5673
1779961602.36179,6020,-4958
1779961602.382921,5584,-6068
1779961602.397677,4964,-5944
1779961602.412153,4902,-5788
1779961602.429718,4300,-6090
1779961602.445507,4291,-6253
1779961602.462152,3827,-6023
1779961602.476996,3565,-6081
1779961602.493976,2765,-6125
1779961602.511302,2339,-6454
1779961602.527664,2098,-6173
1779961602.545328,1722,-6174
1779961602.56106,1553,-6289
1779961602.579118,1049,-5709
1779961602.594461,1479,-5872
1779961602.613228,1337,-5728
1779961602.628275,1449,-5668
1779961602.645917,1241,-5586
1779961602.661989,1352,-5797
1779961602.678788,1328,-5693
1779961602.697956,1344,-5512
1779961602.712509,1311,-5124
1779961602.729194,1498,-5273
1779961602.747607,1599,-4893
1779961602.762105,1762,-4894
1779961602.783306,1782,-5048
1779961602.798421,1908,-5208
1779961602.814258,1907,-5312
1779961602.831822,1827,-5350
1779961602.847662,1578,-5047
1779961602.862973,1297,-5335
1779961602.881121,1158,-5382
1779961602.895842,819,-5264
1779961602.915776,884,-5285
1779961602.928738,443,-5607
1779961602.948746,594,-5719
1779961602.96109,594,-5476
1779961602.982434,360,-5471
1779961602.995273,266,-5389
1779961603.013406,529,-5303
1779961603.028759,677,-5237
1779961603.046554,794,-5040
1779961603.06148,796,-4991
1779961603.078854,849,-5268
1779961603.093798,697,-5355
1779961603.111844,826,-5322
1779961603.127709,837,-5289
1779961603.144224,986,-4971
1779961603.160095,1282,-4630
1779961603.179842,1245,-4447
1779961603.195772,1148,-4407
1779961603.21165,800,-4454
1779961603.227614,805,-4427
1779961603.243065,665,-4362
1779961603.259464,603,-4340
1779961603.276288,693,-4373
1779961603.749442,1003,-4489
1779961603.767653,258,1794
1779961603.786018,460,357
1779961603.799884,663,-115
1779961603.817631,594,-461
1779961603.836065,643,-468
1779961603.852954,774,-440
1779961603.866652,983,-255
1779961603.883792,913,-194
1779961603.900047,971,-189
1779961603.917401,1140,-259
1779961603.933849,1198,-164
1779961603.952074,1253,-132
1779961603.969177,1274,36
1779961603.983271,1321,102
1779961604.0051,1351,92
1779961604.019896,1375,90
1779961604.03722,1259,192
1779961604.051658,1302,328
1779961604.068044,1147,236
1779961604.087193,1174,231
1779961604.102375,1245,285
1779961604.12008,1080,225
1779961604.134413,1127,289
1779961604.151664,1058,197
1779961604.166518,1213,225
1779961604.183995,1145,374
1779961604.196978,1129,376
1779961604.215609,1052,303
1779961604.230853,1041,267
1779961604.248943,1015,247
1779961604.2642,1016,220
1779961604.286554,1027,165
1779961604.30108,1039,167
1779961604.317545,930,126
1779961604.332532,848,140
1779961604.349435,1007,99
1779961604.36544,1114,72
1779961604.38139,1180,163
1779961604.398694,1159,185
1779961604.415532,1263,205
1779961604.432152,1260,228
1779961604.44628,1187,232
1779961604.462545,1243,285
1779961604.478602,1274,330
1779961604.497858,1315,353
1779961604.520111,1336,330
1779961604.534256,1326,322
1779961604.552104,1291,307
1779961604.569907,1293,295
1779961604.587905,1327,296
1779961604.603121,1342,330
1779961604.621091,1305,291
1779961604.636332,1308,283
1779961604.653813,1272,280
1779961604.668691,1256,265
1779961604.685986,1261,305
1779961604.705337,1265,333
1779961604.720055,1251,308
1779961604.73908,1309,322
1779961604.753963,1314,306
1779961604.771159,1321,282
1779961604.787719,1337,274
1779961604.803771,1336,246
1779961604.819713,1372,245
1779961604.838576,1349,230
1779961604.852914,1330,223
1779961604.871031,1333,238
1779961604.886527,1351,227
1779961604.902228,1348,228
1779961604.919904,1327,254
1779961604.935617,1323,273
1779961604.955132,1336,272
1779961604.969984,1332,256
1779961604.986968,1361,263
1779961605.002855,1372,265
1779961605.019838,1414,267
1779961605.038555,1457,281
1779961605.052972,1474,282
1779961605.068963,1481,300
1779961605.086577,1524,296
1779961605.102821,1514,277
1779961605.11963,1501,278
1779961605.137748,1525,272
1779961605.15278,1503,245
1779961605.173112,1525,246
1779961605.188678,1545,230
1779961605.206081,1547,201
1779961605.222084,1530,192
1779961605.243167,1557,227
1779961605.258558,1519,227
1779961605.275833,1568,250
1779961605.291138,1560,255
1779961605.308921,1587,250
1779961605.324265,1571,243
1779961605.342831,1613,251
1779961605.358452,1594,264
1779961605.376866,1621,284
1779961605.391607,1589,288
1779961605.409835,1559,238
1779961605.425366,1528,215
1779961605.442067,1507,179
1779961605.458766,1528,194
1779961605.476319,1477,182
1779961605.49183,1525,205
1779961605.509694,1498,163
1779961605.525501,1477,136
1779961605.542145,1523,156
1779961605.557838,1545,151
1779961605.575322,1505,154
1779961605.591623,1482,153
1779961605.610405,1418,186
1779961605.624655,1393,177
1779961605.642836,1384,164
1779961605.657862,1349,151
1779961605.676873,1259,186
1779961605.691241,1230,180
1779961605.708391,1198,191
1779961605.72539,1218,218
1779961605.743136,1162,172
1779961605.758735,1180,175
1779961605.776529,1163,183
1779961605.790891,1151,158
1779961605.810808,1161,164
1779961605.825097,1159,155
1779961605.844362,1135,145
1779961605.85861,1078,111
1779961605.877594,1099,127
1779961605.893532,1090,101
1779961605.909801,1138,62
1779961605.927094,1159,47
1779961605.943685,1159,36
1779961605.961214,1168,30
1779961605.976103,1157,30
1779961605.992205,1150,38
1779961606.011154,1173,57
1779961606.025987,1165,61
1779961606.045887,1196,69
1779961606.060135,1195,68
1779961606.077775,1197,55
1779961606.094183,1192,56
1779961606.110442,1194,68
1779961606.126877,1222,66
1779961606.143325,1218,75
1779961606.161206,1200,90
1779961606.179792,1155,86
1779961606.196539,1157,94
1779961606.211642,1192,111
1779961606.227066,1169,105
1779961606.248663,1183,138
1779961606.262151,1227,136
1779961606.279531,1254,145
1779961606.294593,1278,153
1779961606.312577,1287,164
1779961606.327613,1300,174
1779961606.343436,1405,215
1779961606.359794,1426,223
1779961606.377824,1440,227
1779961606.394093,1454,244
1779961606.411649,1478,221
1779961606.428155,1496,210
1779961606.443638,1551,210
1779961606.466689,1547,186
1779961606.481942,1558,157
1779961606.499881,10054,-1730
1779961606.515742,8090,-1298
1779961606.534228,7336,-1147
1779961606.550161,7041,-1058
1779961606.568413,6962,-993
1779961606.586157,6975,-941
1779961606.601136,6930,-879
1779961606.621528,6934,-831
1779961606.637304,6937,-817
1779961606.652274,-1443,1086
1779961606.672333,517,660
1779961606.687587,1299,552
1779961606.708692,1617,570
1779961606.721657,1778,561
1779961606.740071,1788,549
1779961606.75943,1825,526
1779961606.777915,1837,509
1779961606.791941,1877,519
1779961606.809054,1863,520
1779961606.825953,1888,539
1779961606.842951,1878,584
1779961606.859718,1911,603
1779961606.876912,1850,638
1779961606.891969,1827,651
1779961606.911386,1864,696
1779961606.924254,1870,713
1779961606.942848,1914,726
1779961606.956902,1997,730
1779961606.974151,1932,732
1779961606.992273,1900,729
1779961607.007275,1935,760
1779961607.023664,1962,764
1779961607.04096,1982,754
1779961607.057362,1999,722
1779961607.074176,2015,732
1779961607.089836,2026,729
1779961607.106576,2023,768
1779961607.121747,2017,769
1779961607.139771,2014,817
1779961607.154368,1981,807
1779961607.171154,1966,801
1779961607.187475,1968,779
1779961607.205755,1961,792
1779961607.220318,1979,802
1779961607.237643,1937,801
1779961607.252757,1943,793
1779961607.270876,1953,838
1779961607.287771,1978,834
1779961607.303143,1933,801
1779961607.318801,1909,785
1779961607.339492,1902,782
1779961607.354536,1929,780
1779961607.370121,1940,785
1779961607.386305,1951,783
1779961607.404426,1913,776
1779961607.419628,1901,755
1779961607.436375,1891,750
1779961607.454532,1894,752
1779961607.469552,1868,756
1779961607.48673,1873,765
1779961607.5022,1866,767
1779961607.517921,1802,715
1779961607.536706,1831,718
1779961607.551957,1803,663
1779961607.569729,1797,646
1779961607.583958,1814,673
1779961607.601999,1769,619
1779961607.61627,1725,601
1779961607.632514,1732,601
1779961607.64949,1710,548
1779961607.666501,1713,549
1779961607.681044,1683,536
1779961607.700212,1689,528
1779961607.714064,1668,511
1779961607.731717,1649,491
1779961607.747129,1639,466
1779961607.763606,1652,454
1779961607.781874,1643,432
1779961607.799148,1630,430
1779961607.813046,1600,410
1779961607.830152,1563,386
1779961607.847677,1536,394
1779961607.868196,1537,352
1779961607.883285,1498,331
1779961607.900875,1476,327
1779961607.918757,1434,292
1779961607.937844,1454,285
1779961607.952161,1437,284
1779961607.971138,1447,265
1779961607.984468,1458,262
1779961608.00124,1442,240
1779961608.017355,1402,239
1779961608.033731,1410,216
1779961608.04929,1412,185
1779961608.068992,1397,162
1779961608.087304,1384,156
1779961608.104192,1381,151
1779961608.120657,1413,153
1779961608.135481,1368,147
1779961608.150759,1377,159
1779961608.170041,1380,159
1779961608.184272,1373,142
1779961608.203218,1383,154
1779961608.216818,1387,146
1779961608.233759,1355,128
1779961608.251113,1316,111
1779961608.267671,1332,115
1779961608.285205,1319,113
1779961608.301704,1344,105
1779961608.317738,1365,107
1779961608.333877,1339,100
1779961608.350735,1369,114
1779961608.367914,1344,109
1779961608.383031,1335,92
1779961608.398593,1300,81
1779961608.414007,1349,98
1779961608.431997,1326,74
1779961608.448872,1318,81
1779961608.466585,1372,83
1779961608.483035,1348,72
1779961608.4978,1358,78
1779961608.512338,1320,69
1779961608.52985,1311,68
1779961608.544161,1300,55
1779961608.562119,1313,62
1779961608.578215,1301,40
1779961608.595746,1413,787
1779961608.870535,1471,1022
1779961608.887612,1515,1639
1779961608.90532,1398,891
1779961608.920369,1515,699
1779961608.937653,1319,462
1779961608.952201,1383,349
1779961608.969543,1286,142
1779961608.98399,1236,243
1779961609.003171,1001,291
1779961609.017742,1052,170
1779961609.035247,1041,304
1779961609.050205,1014,126
1779961609.06864,1061,146
1779961609.084161,1020,79
1779961609.101359,424,309
1779961609.302116,605,485
1779961609.31896,10494,836
1779961609.335509,8001,5
1779961609.350137,7292,-95
1779961609.369502,6313,-292
1779961609.382957,6282,-565
1779961609.401845,6214,-1774
1779961609.41803,5383,-1503
1779961609.595351,-3460,956
1779961609.613592,-1119,-1132
1779961609.626613,-26,-1293
1779961609.645334,1256,-2343
1779961609.661207,2291,-1568
1779961609.678518,2175,-1715
1779961609.695475,2218,-915
1779961609.711142,1907,-889
1779961609.728658,1895,-668
1779961609.74669,2799,171
1779961609.765359,2820,395
1779961609.778839,2460,530
1779961609.7975,1612,229
1779961609.811512,1568,184
1779961609.828605,1227,707
1779961609.845706,1525,743
1779961609.863824,1831,633
1779961609.879078,1853,640
1779961609.897594,1773,1015
1779961609.912675,967,1432
1779961609.932051,2011,1089
1779961609.945898,1809,1415
1779961609.962812,947,383
1779961609.979917,991,669
1779961609.994354,680,829
1779961610.011015,438,502
1779961610.034383,398,421
1779961610.048772,-24,1009
1779961610.065654,523,1051
1779961610.081392,581,1027
1779961610.102612,531,1092
1779961610.11715,416,809
1779961610.135959,672,654
1779961610.150457,608,579
1779961610.168595,1129,724
1779961610.18268,1136,854
1779961610.200743,1384,886
1779961610.218229,962,900
1779961610.23319,1251,701
1779961610.247276,1116,807
1779961610.265565,1140,825
1779961610.282282,1174,936
1779961610.30029,1467,453
1779961610.314314,1063,463
1779961610.33278,1170,574
1779961610.350838,1230,540
1779961610.367432,1175,521
1779961610.383235,1160,372
1779961610.400317,1177,491
1779961610.415426,1135,443
1779961610.433122,1407,563
1779961610.449068,1350,514
1779961610.466429,1385,725
1779961610.480899,1336,741
1779961610.498922,1381,657
1779961610.514374,1238,427
1779961610.531782,1106,436
1779961610.546341,1040,353
1779961610.562091,915,361
1779961610.578094,943,373
1779961610.595578,1054,494
1779961610.610673,1081,475
1779961610.627553,954,356
1779961610.643305,983,324
1779961610.664437,966,332
1779961610.680949,984,353
1779961610.69434,951,333
1779961610.711876,987,332
1779961610.729559,934,362
1779961610.74355,857,275
1779961610.762031,954,380
1779961610.777226,1037,419
1779961610.797374,1019,416
1779961610.810842,992,406
1779961610.827687,974,362
1779961610.847424,846,289
1779961610.861013,952,338
1779961610.881258,865,342
1779961610.89762,853,333
1779961610.911937,796,329
1779961610.92959,734,318
1779961610.944453,699,235
1779961610.960896,650,221
1779961610.97642,679,225
1779961610.994027,681,194
1779961611.00989,658,141
1779961611.027926,589,204
1779961611.044167,382,152
1779961611.060822,374,151
1779961611.076682,371,150
1779961611.091851,101,87
1779961611.108354,-207,172
1779961611.126063,-212,87
1779961611.141149,-332,-23
1779961611.157912,-304,49
1779961611.175291,-236,135
1779961611.19174,-196,127
1779961611.207594,-131,141
1779961611.227779,-135,74
1779961611.242158,-19,158
1779961611.258597,-158,193
1779961611.276543,6,259
1779961611.292903,-6,248
1779961611.309805,36,249
1779961611.325642,58,231
1779961611.341944,18,151
1779961611.359378,-76,140
1779961611.374559,-61,126
1779961611.391068,-37,103
1779961611.40742,-108,54
1779961611.426838,-243,-21
1779961611.440694,-261,-32
1779961611.457512,-143,-95
1779961611.475577,-42,18
1779961611.492145,15,96
1779961611.506559,-4,93
1779961611.523373,17,85
1779961611.538498,61,110
1779961611.558681,104,90
1779961611.575474,171,129
1779961611.591369,156,146
1779961611.607317,84,125
1779961611.622836,64,144
1779961611.638624,43,191
1779961611.66024,76,199
1779961611.674008,172,211
1779961611.69275,288,147
1779961611.70881,276,94
1779961611.723702,356,109
1779961611.741883,322,168
1779961611.762435,278,184
1779961611.776205,247,203
1779961611.79461,188,120
1779961611.810201,272,190
1779961611.825441,303,233
1779961611.843019,256,226
1779961611.862694,309,268
1779961611.87636,283,268
1779961611.896507,234,151
1779961611.910452,213,89
1779961611.930764,214,154
1779961611.943651,176,134
1779961611.963167,196,117
1779961611.978108,198,134
1779961611.994357,214,167
1779961612.012135,224,200
1779961612.027604,102,158
1779961612.049677,173,197
1779961612.064293,163,188
1779961612.08135,59,163
1779961612.100993,29,134
1779961612.115188,68,126
1779961612.133004,69,93
1779961612.14854,115,114
1779961612.164043,87,105
1779961612.181319,52,112
1779961612.200057,63,144
1779961612.213998,61,155
1779961612.232741,24,124
1779961612.247699,21,122
1779961612.266551,14,108
1779961612.279472,54,116
1779961612.29864,27,118
1779961612.312986,51,107
1779961612.331229,3,95
1779961612.346505,33,105
1779961612.363603,17,133
1779961612.378115,-41,118
1779961612.396535,-70,103
1779961612.410076,-49,90
1779961612.429453,-57,73
1779961612.4438,-105,41
1779961612.461413,-129,21
1779961612.477026,-176,14
1779961612.493717,-184,-20
1779961612.51068,-118,-21
1779961612.532136,-161,-75
1779961612.545165,-110,-73
1779961612.562523,-125,-88
1779961612.579431,-194,-113
1779961612.596872,-127,-80
1779961612.614395,-137,-45
1779961612.630442,-100,25
1779961612.648675,-161,23
1779961612.665777,-140,31
1779961612.678606,-104,82
1779961612.698251,-114,93
1779961612.711934,-201,53
1779961612.7342,-122,106
1779961612.74736,-34,112
1779961612.993419,683,1469
1779961613.009375,-586,2324
1779961613.027417,-607,1582
1779961613.043201,-599,1197
1779961613.059805,-634,1006
1779961613.075319,-620,902
1779961613.092824,-581,771
1779961613.109154,-407,697
1779961613.12707,-402,439
1779961613.141571,-331,349
1779961613.159929,-277,369
1779961613.174133,-267,304
1779961613.193453,-82,290
1779961613.207564,-32,304
1779961613.225183,41,162
1779961613.2397,145,91
1779961613.258608,56,57
